type,monthly_charges,total_charges,paperless_billing,begin_month,begin_year,end_month,end_year,active_days,internet_fiber_optic,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,senior_citizen,gender_male,partner,dependents,multiple_lines,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check
2,20.15,165.5,False,6,2019,6,2021,214,False,False,False,False,False,False,False,0,True,True,True,False,False,False,True
0,69.95,69.95,False,9,2019,10,2019,30,True,False,False,False,False,False,False,0,True,False,False,False,False,True,False
2,101.15,6067.4,False,2,2015,2,2021,1795,True,False,False,True,False,True,True,0,True,True,False,True,True,False,False
0,75.85,647.5,True,5,2019,5,2021,245,True,False,False,False,True,False,False,0,False,True,True,False,False,True,False
0,95.05,1290.0,True,9,2018,10,2019,395,True,False,False,False,False,True,True,1,False,False,False,True,False,True,False
0,75.35,2636.05,False,12,2016,11,2019,1065,True,False,False,False,False,False,False,0,True,False,False,True,True,False,False
1,64.2,3627.3,True,7,2015,7,2020,1645,False,False,True,False,True,False,True,0,True,False,False,False,False,True,False
0,104.45,2184.85,True,3,2018,3,2021,671,True,False,True,True,False,True,True,1,True,True,False,True,False,True,False
0,65.15,723.35,True,3,2019,3,2021,306,False,True,False,False,False,True,False,0,True,True,True,True,False,False,False
0,84.1,4348.65,False,8,2015,12,2019,1583,True,True,False,False,False,True,False,0,True,True,False,False,False,True,False
2,21.3,1041.8,True,3,2016,3,2021,1401,False,False,False,False,False,False,False,0,False,True,True,False,False,False,False
1,44.25,2276.1,False,10,2015,10,2020,1553,False,True,False,True,False,False,True,0,True,True,True,False,False,False,False
1,24.35,538.5,False,3,2018,3,2020,671,False,False,False,False,False,False,False,0,True,True,True,True,False,False,True
2,66.9,4577.9,True,5,2014,5,2021,2071,False,True,True,False,True,False,False,0,False,False,False,True,False,False,True
1,60.45,3184.25,True,6,2015,11,2019,1614,False,False,True,True,True,True,True,0,True,True,False,False,False,True,False
0,103.5,6479.4,True,11,2014,11,2021,1887,True,False,True,True,False,True,True,1,False,True,False,True,False,True,False
0,100.8,1308.1,True,11,2018,12,2019,395,True,True,False,False,False,True,True,1,False,False,False,True,False,True,False
0,76.2,981.45,True,1,2019,2,2020,365,False,True,True,False,True,True,False,0,False,True,False,True,False,True,False
2,25.25,566.5,False,4,2018,4,2021,640,False,False,False,False,False,False,False,0,True,False,False,True,False,False,True
0,70.4,1214.05,True,7,2018,12,2019,518,True,False,False,False,False,False,False,0,True,True,False,False,False,False,False
1,40.35,1187.05,True,8,2017,8,2020,883,False,False,False,False,True,False,True,0,False,False,False,False,True,False,False
1,70.15,4224.7,True,2,2015,2,2020,1795,False,False,True,True,True,True,False,0,False,False,False,False,True,False,False
1,53.65,3804.4,True,5,2014,5,2020,2071,False,True,True,False,False,False,False,0,True,True,False,False,True,False,False
1,20.35,422.7,True,5,2018,5,2020,610,False,False,False,False,False,False,False,0,True,False,False,False,False,False,True
0,84.3,2281.6,True,12,2017,12,2021,761,True,False,False,True,True,False,False,0,True,False,False,True,False,False,True
0,99.55,1131.2,True,12,2018,11,2019,335,True,False,False,True,False,True,True,1,False,True,False,True,False,True,False
1,70.9,1964.6,False,9,2017,9,2020,852,False,False,True,True,False,False,True,0,True,False,False,True,True,False,False
1,105.95,6975.25,True,7,2014,1,2020,2010,True,False,False,True,True,True,True,1,False,True,False,True,True,False,False
1,19.3,360.35,True,10,2018,10,2020,457,False,False,False,False,False,False,False,0,False,False,True,False,False,False,False
0,94.95,1760.25,True,7,2018,7,2021,549,True,False,False,False,False,True,True,1,False,True,False,True,False,True,False
0,93.55,2264.05,True,12,2017,12,2019,730,True,False,False,False,False,True,True,1,False,True,False,True,False,True,False
0,69.25,1554.0,True,3,2018,1,2020,671,True,False,False,False,False,False,False,0,False,True,False,False,False,True,False
0,53.65,404.35,True,7,2019,7,2021,184,False,True,False,False,False,False,False,0,False,False,False,True,False,True,False
2,84.05,6052.25,True,2,2014,2,2021,2160,True,True,True,False,False,False,False,0,False,True,False,True,False,False,False
2,86.1,5215.25,False,12,2014,12,2021,1857,False,True,True,True,True,True,True,0,True,True,True,False,False,True,False
1,108.5,8003.8,True,2,2014,2,2020,2160,True,False,True,True,True,True,True,0,False,True,False,True,False,False,False
0,51.25,612.1,True,2,2019,3,2019,28,False,False,True,False,False,False,False,0,False,True,False,False,False,True,False
0,98.65,2862.75,False,8,2017,1,2020,883,True,False,False,False,True,True,True,1,False,False,False,True,False,True,False
0,19.15,537.35,False,11,2017,11,2021,791,False,False,False,False,False,False,False,0,True,False,True,False,False,False,True
0,29.8,94.4,False,11,2019,11,2021,61,False,False,True,False,False,False,False,0,True,True,False,False,True,False,False
1,68.75,1689.45,True,3,2018,3,2020,671,False,True,False,True,True,False,True,0,False,True,False,False,False,False,False
0,51.0,305.95,True,8,2019,1,2020,153,False,False,True,False,False,True,True,0,True,False,False,False,False,False,True
0,20.05,42.7,False,12,2019,12,2021,31,False,False,False,False,False,False,False,0,True,False,False,False,False,False,True
1,19.0,105.5,False,8,2019,8,2020,153,False,False,False,False,False,False,False,0,False,True,True,False,True,False,False
2,19.75,265.75,False,1,2019,1,2021,365,False,False,False,False,False,False,False,0,True,False,False,False,False,False,True
0,45.85,45.85,True,9,2019,10,2019,30,False,False,False,False,False,False,False,0,True,True,True,False,False,False,True
0,96.4,1581.2,True,6,2018,10,2019,487,True,False,False,False,False,True,True,1,False,False,False,True,False,True,False
1,19.45,69.25,True,11,2019,11,2020,61,False,False,False,False,False,False,False,0,True,False,False,False,False,False,True
0,90.9,1259.0,True,11,2018,1,2020,426,True,False,True,False,False,False,True,0,False,True,True,True,False,False,False
0,79.0,303.15,True,7,2019,11,2019,123,True,False,False,False,False,True,False,0,False,False,False,False,False,True,False
0,70.45,1470.95,True,3,2018,11,2019,610,True,False,False,False,False,False,False,0,True,True,True,False,False,True,False
1,18.8,294.95,False,11,2018,11,2020,426,False,False,False,False,False,False,False,0,True,True,False,False,False,False,True
1,55.85,937.5,True,8,2018,1,2020,518,False,False,False,True,False,False,False,0,False,False,True,True,False,False,True
0,50.45,765.45,False,12,2018,12,2021,396,False,False,True,False,False,False,False,0,False,False,False,False,False,True,False
1,89.55,6038.55,False,7,2014,7,2020,2010,True,True,True,False,True,False,False,0,True,True,True,True,False,True,False
1,100.25,6689.0,True,7,2014,7,2020,2010,True,True,False,True,True,False,True,0,False,True,True,True,False,False,False
0,58.55,1718.95,True,9,2017,9,2021,852,False,True,True,False,False,False,False,1,False,False,False,True,False,False,False
0,81.0,340.85,True,6,2019,10,2019,122,True,False,False,False,False,True,False,0,True,False,False,False,False,True,False
2,75.65,5411.4,True,4,2014,4,2021,2101,True,False,False,False,False,False,False,1,False,True,False,True,True,False,False
0,69.8,146.65,True,12,2019,12,2021,31,True,False,False,False,False,False,False,0,True,False,False,False,False,True,False
0,20.0,137.6,False,4,2019,11,2019,214,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False
0,24.9,49.7,True,12,2019,12,2021,31,False,False,False,False,False,False,False,0,True,False,False,False,True,False,False
0,39.0,679.85,True,8,2018,12,2019,487,False,False,True,False,False,True,False,1,True,False,False,False,False,False,True
1,19.6,61.35,False,11,2019,11,2020,61,False,False,False,False,False,False,False,0,True,False,False,False,False,False,True
0,19.4,529.8,True,11,2017,11,2021,791,False,False,False,False,False,False,False,0,True,False,False,False,False,True,False
0,94.4,94.4,False,9,2019,10,2019,30,True,False,False,True,False,True,True,0,False,False,False,False,False,True,False
1,95.75,6511.25,False,5,2014,5,2020,2071,True,False,True,True,False,True,False,0,True,True,True,True,True,False,False
1,19.45,1336.35,False,1,2015,1,2020,1826,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False
0,73.5,73.5,False,12,2019,1,2020,31,True,False,False,True,False,False,False,0,False,False,False,False,False,False,False
1,51.45,727.85,False,12,2018,12,2020,396,False,False,True,False,False,False,False,0,False,False,False,False,True,False,False
1,91.2,3247.55,False,1,2017,1,2020,1095,True,False,False,False,False,True,True,0,True,True,True,False,True,False,False
2,25.3,1554.9,False,1,2015,1,2021,1826,False,False,False,False,False,False,False,0,False,True,False,True,False,False,False
2,104.0,7250.15,True,2,2014,12,2019,2129,True,True,False,False,True,True,True,0,True,False,False,True,True,False,False
2,25.6,1888.25,False,3,2014,3,2021,2132,False,False,False,False,False,False,False,0,False,True,False,True,True,False,False
0,19.75,208.25,False,4,2019,4,2021,275,False,False,False,False,False,False,False,0,True,False,False,False,True,False,False
1,96.65,1588.25,True,9,2018,9,2020,487,True,False,False,True,False,True,True,0,True,True,False,False,False,False,False
2,82.85,5776.45,False,6,2014,6,2021,2040,False,True,True,False,True,True,True,0,True,True,True,False,False,False,False
2,106.3,5487.0,True,10,2015,10,2021,1553,True,True,True,True,True,True,True,0,True,True,False,False,False,True,False
0,55.55,55.55,False,1,2020,2,2020,0,False,False,False,False,False,False,True,0,True,False,False,False,False,False,True
2,55.45,4179.2,True,2,2014,2,2021,2160,False,True,True,True,True,False,True,0,True,True,True,False,True,False,False
1,105.2,4822.85,True,2,2016,12,2019,1399,True,True,True,False,True,True,True,0,False,False,True,False,False,False,False
0,80.65,633.3,True,3,2019,11,2019,245,True,False,True,False,False,False,False,1,False,True,False,True,True,False,False
2,20.2,558.8,False,9,2017,9,2021,852,False,False,False,False,False,False,False,0,False,True,True,False,False,False,True
0,54.5,568.2,True,4,2019,4,2021,275,False,True,False,False,False,False,False,0,True,False,False,True,True,False,False
0,19.4,1182.55,True,11,2014,12,2019,1856,False,False,False,False,False,False,False,0,False,True,True,False,False,False,True
0,25.9,135.0,True,7,2019,12,2019,153,False,False,False,False,False,False,False,0,True,True,True,True,False,False,False
0,95.05,1679.4,True,8,2018,8,2021,518,True,False,False,True,True,False,True,0,False,False,False,True,False,False,False
2,107.95,5293.2,True,11,2015,12,2019,1491,True,False,True,True,True,True,True,0,False,True,True,True,False,False,False
0,78.8,78.8,False,10,2019,11,2019,31,True,False,False,False,False,True,False,0,False,True,False,False,False,True,False
0,19.65,67.55,True,10,2019,10,2021,92,False,False,False,False,False,False,False,0,True,False,False,False,False,False,True
0,82.4,1592.35,False,3,2018,11,2019,610,True,True,False,False,False,False,False,0,False,True,False,True,False,True,False
1,82.5,4179.1,True,12,2015,12,2020,1492,False,True,False,True,True,True,True,0,False,False,False,True,True,False,False
0,70.25,331.9,True,7,2019,12,2019,153,True,False,False,False,False,False,False,1,True,False,False,False,False,False,True
0,69.55,69.55,True,11,2019,12,2019,30,True,False,False,False,False,False,False,0,True,False,False,False,False,True,False
0,109.15,6941.2,True,8,2014,1,2020,1979,True,False,True,True,True,True,True,0,True,False,False,True,False,True,False
1,98.3,6066.55,True,1,2015,1,2020,1826,True,False,True,True,True,True,False,1,True,True,False,True,False,False,True
2,116.6,8337.45,True,2,2014,2,2021,2160,True,True,True,True,True,True,True,0,True,True,True,True,False,False,False
1,106.1,2847.4,False,6,2017,10,2019,852,True,True,True,False,False,True,True,0,True,True,True,True,False,True,False
0,66.3,1923.5,False,8,2017,8,2021,883,False,True,False,False,True,False,True,0,False,True,True,False,False,False,False
0,55.05,102.75,True,10,2019,12,2019,61,False,False,True,False,True,False,False,0,False,False,False,False,True,False,False
0,69.65,69.65,True,11,2019,12,2019,30,True,False,False,False,False,False,False,1,False,False,False,False,False,True,False
0,20.9,20.9,False,9,2019,10,2019,30,False,False,False,False,False,False,False,0,False,False,False,False,False,False,True
1,60.0,1347.15,False,3,2018,3,2020,671,False,False,False,False,True,True,False,0,False,True,False,False,False,False,False
0,55.7,259.4,True,9,2019,9,2021,122,False,False,False,False,True,False,False,0,True,True,True,True,False,False,True
1,95.2,4563.0,True,3,2016,3,2020,1401,True,False,False,False,False,True,True,0,True,True,False,True,True,False,False
0,44.5,1307.8,True,8,2017,8,2021,883,False,False,False,False,False,True,True,0,True,False,True,False,False,True,False
2,18.7,383.65,True,1,2018,1,2021,730,False,False,False,False,False,False,False,0,False,True,True,False,False,False,True
0,40.2,40.2,False,11,2019,12,2019,30,False,False,True,False,False,True,False,1,True,True,False,False,False,True,False
0,75.2,633.85,True,5,2019,5,2021,245,True,False,False,False,False,False,False,0,False,False,False,True,True,False,False
0,49.4,874.8,False,6,2018,12,2019,548,False,True,False,False,False,False,False,0,True,False,False,False,False,True,False
2,20.9,1146.05,False,9,2015,9,2021,1583,False,False,False,False,False,False,False,0,False,True,True,False,False,False,True
0,19.95,19.95,False,1,2020,2,2020,0,False,False,False,False,False,False,False,0,False,False,False,False,True,False,False
0,70.55,70.55,True,9,2019,10,2019,30,True,False,False,False,False,False,False,1,False,False,False,False,False,True,False
0,108.75,5431.9,False,12,2015,12,2021,1492,True,True,True,True,False,True,True,1,False,True,False,True,False,False,False
2,77.15,1759.4,True,3,2018,3,2021,671,False,True,False,True,True,True,False,0,False,True,True,True,False,False,False
0,77.85,3365.85,True,6,2016,1,2020,1309,True,False,True,False,False,False,False,0,True,False,False,True,False,True,False
0,55.95,734.35,False,12,2018,1,2020,396,False,False,False,False,False,False,True,0,False,True,True,False,False,True,False
0,105.7,2979.5,True,8,2017,12,2019,852,True,False,True,True,False,True,True,0,True,False,False,True,False,True,False
2,108.55,7616.0,True,3,2014,3,2021,2132,True,True,False,True,True,True,True,0,True,True,False,True,True,False,False
0,89.7,2187.55,True,11,2017,12,2019,760,True,False,True,False,False,False,True,1,False,False,False,True,False,True,False
0,101.7,364.55,True,8,2019,12,2019,122,True,False,True,False,False,True,True,0,True,False,True,True,False,True,False
0,19.8,272.95,False,11,2018,11,2021,426,False,False,False,False,False,False,False,0,False,True,True,False,False,False,True
0,74.25,639.65,True,2,2019,11,2019,273,True,True,False,False,False,False,False,0,False,False,False,False,True,False,False
2,81.0,4976.15,True,1,2015,1,2021,1826,False,False,False,True,True,True,True,0,True,True,True,True,False,False,False
